MeSH Disease ID	MeSH Disease Term	MeSH Symptom ID	MeSH Symptom Term	TFIDF score	PubMed occurrence
D017545	Aortic Aneurysm, Thoracic	D055154	Dysphonia	3.4495136121734267	1
D017545	Aortic Aneurysm, Thoracic	D004417	Dyspnea	28.146207083109285	28
D017545	Aortic Aneurysm, Thoracic	D004438	Ecchymosis	4.5999624661561205	2
D017545	Aortic Aneurysm, Thoracic	D004487	Edema	1.191756188205764	2
D017545	Aortic Aneurysm, Thoracic	D005221	Fatigue	3.4140394665642875	3
D017545	Aortic Aneurysm, Thoracic	D005334	Fever	1.2378752645665936	2
D017545	Aortic Aneurysm, Thoracic	D005335	Fever of Unknown Origin	10.31208441669731	7
D017545	Aortic Aneurysm, Thoracic	D006261	Headache	3.5382570188475624	4
D017545	Aortic Aneurysm, Thoracic	D006311	Hearing Disorders	0.7350165749565932	1
D017545	Aortic Aneurysm, Thoracic	D006319	Hearing Loss, Sensorineural	1.2148558604642947	1
D017545	Aortic Aneurysm, Thoracic	D006337	Heart Murmurs	9.453668525748594	4
D017545	Aortic Aneurysm, Thoracic	D006396	Hematemesis	18.77275555022967	9
D017545	Aortic Aneurysm, Thoracic	D006429	Hemiplegia	1.2946323628920158	1
D017545	Aortic Aneurysm, Thoracic	D006469	Hemoptysis	67.88297454147667	40
D017545	Aortic Aneurysm, Thoracic	D006685	Hoarseness	37.67415768490036	17
D017545	Aortic Aneurysm, Thoracic	D015160	Hydrops Fetalis	2.341000252522606	1
D017545	Aortic Aneurysm, Thoracic	D006935	Hypercapnia	2.1109838219206343	1
D017545	Aortic Aneurysm, Thoracic	D006987	Hypesthesia	1.7219610441163826	1
D017545	Aortic Aneurysm, Thoracic	D007383	Intermittent Claudication	4.436606404127587	2
D017545	Aortic Aneurysm, Thoracic	D017116	Low Back Pain	7.952105114383925	5
D017545	Aortic Aneurysm, Thoracic	D018908	Muscle Weakness	1.985982163405724	2
D017545	Aortic Aneurysm, Thoracic	D009133	Muscular Atrophy	1.460821769593828	1
D017545	Aortic Aneurysm, Thoracic	D009325	Nausea	2.27750614832828	2
D017545	Aortic Aneurysm, Thoracic	D019547	Neck Pain	1.9587920065787088	1
D017545	Aortic Aneurysm, Thoracic	D009765	Obesity	1.6651073032713362	2
D017545	Aortic Aneurysm, Thoracic	D009767	Obesity, Morbid	1.75293995237456	1
D017545	Aortic Aneurysm, Thoracic	D009846	Oliguria	2.6140121352265933	1
D017545	Aortic Aneurysm, Thoracic	D006472	Oral Hemorrhage	2.5759122889943233	1
D017545	Aortic Aneurysm, Thoracic	D010146	Pain	1.6469335431537004	5
D017545	Aortic Aneurysm, Thoracic	D010243	Paralysis	1.9378855099313932	4
D017545	Aortic Aneurysm, Thoracic	D020335	Paraparesis	8.943544290486642	4
D017545	Aortic Aneurysm, Thoracic	D020336	Paraparesis, Spastic	3.1712036795505094	1
D017545	Aortic Aneurysm, Thoracic	D010264	Paraplegia	33.21446137530993	26
D017545	Aortic Aneurysm, Thoracic	D010291	Paresis	2.575471567665911	2
D017545	Aortic Aneurysm, Thoracic	D010292	Paresthesia	4.074054438449337	3
D017545	Aortic Aneurysm, Thoracic	D011697	Purpura, Thrombotic Thrombocytopenic	2.1840386080896974	1
D017545	Aortic Aneurysm, Thoracic	D011782	Quadriplegia	1.3691396694936402	1
D017545	Aortic Aneurysm, Thoracic	D053120	Respiratory Aspiration	3.3300735753094144	1
D017545	Aortic Aneurysm, Thoracic	D012133	Respiratory Paralysis	2.4894202576408797	1
D017545	Aortic Aneurysm, Thoracic	D012912	Sneezing	3.356920825345602	1
D017545	Aortic Aneurysm, Thoracic	D013575	Syncope	5.963565710119009	4
D017545	Aortic Aneurysm, Thoracic	D014474	Unconsciousness	0.9279728292056466	1
D017545	Aortic Aneurysm, Thoracic	D014717	Vertigo	1.5962519431875786	1
D017545	Aortic Aneurysm, Thoracic	D014826	Vocal Cord Paralysis	25.841134064875487	13
D017545	Aortic Aneurysm, Thoracic	D014832	Voice Disorders	1.66524481467453	1
D017545	Aortic Aneurysm, Thoracic	D014839	Vomiting	3.37405066170155	4
D017545	Aortic Aneurysm, Thoracic	D015430	Weight Gain	1.4866897406760522	1
D017545	Aortic Aneurysm, Thoracic	D015431	Weight Loss	5.000268556905873	5
D001022	Aortic Valve Insufficiency	D054058	Acute Coronary Syndrome	5.19592085243217	2
D001022	Aortic Valve Insufficiency	D020757	Amaurosis Fugax	3.5110715051728607	1
D001022	Aortic Valve Insufficiency	D000787	Angina Pectoris	66.82343514377943	46
D001022	Aortic Valve Insufficiency	D000789	Angina, Unstable	6.727680539128059	3
D001022	Aortic Valve Insufficiency	D000855	Anorexia	1.8252606139541865	1
D001022	Aortic Valve Insufficiency	D000860	Anoxia	7.0139200019522905	7
D001022	Aortic Valve Insufficiency	D001049	Apnea	5.62966172502521	3
D001022	Aortic Valve Insufficiency	D018771	Arthralgia	1.4773000003262131	1
D001022	Aortic Valve Insufficiency	D001416	Back Pain	1.1469285191793817	1
D001022	Aortic Valve Insufficiency	D001835	Body Weight	3.4298784714476502	10
D001022	Aortic Valve Insufficiency	D016534	Cardiac Output, High	3.836493905607489	1
D001022	Aortic Valve Insufficiency	D002303	Cardiac Output, Low	25.713547794667782	12
D001022	Aortic Valve Insufficiency	D002637	Chest Pain	7.696925812495447	7
D001022	Aortic Valve Insufficiency	D002819	Chorea	3.985966742653976	2
D001022	Aortic Valve Insufficiency	D003371	Cough	2.6294583021926647	2
D001022	Aortic Valve Insufficiency	D003490	Cyanosis	5.230228762571599	3
D001022	Aortic Valve Insufficiency	D003638	Deafness	6.142635815311307	5
D001022	Aortic Valve Insufficiency	D003967	Diarrhea	1.8463762621646207	2
D001022	Aortic Valve Insufficiency	D004244	Dizziness	4.027414267234437	3
D001022	Aortic Valve Insufficiency	D004417	Dyspnea	25.13054203849043	25
D001022	Aortic Valve Insufficiency	D004418	Dyspnea, Paroxysmal	3.7522335619897484	1
D001022	Aortic Valve Insufficiency	D004487	Edema	1.191756188205764	2
D001022	Aortic Valve Insufficiency	D005132	Eye Manifestations	1.5078769738954958	1
D001022	Aortic Valve Insufficiency	D005221	Fatigue	1.1380131555214292	1
D001022	Aortic Valve Insufficiency	D005334	Fever	1.2378752645665936	2
D001022	Aortic Valve Insufficiency	D005335	Fever of Unknown Origin	2.9463098333420885	2
D001022	Aortic Valve Insufficiency	D005483	Flushing	5.2280242704531865	2
D001022	Aortic Valve Insufficiency	D006212	Hallucinations	1.7232881843244452	1
D001022	Aortic Valve Insufficiency	D006311	Hearing Disorders	0.7350165749565932	1
D001022	Aortic Valve Insufficiency	D006319	Hearing Loss, Sensorineural	7.289135162785769	6
D001022	Aortic Valve Insufficiency	D006337	Heart Murmurs	153.62211354341466	65
D001022	Aortic Valve Insufficiency	D006429	Hemiplegia	1.2946323628920158	1
D001022	Aortic Valve Insufficiency	D006942	Hypergammaglobulinemia	1.6791251637069355	1
D001022	Aortic Valve Insufficiency	D006985	Hyperventilation	2.1051301466691736	1
D001022	Aortic Valve Insufficiency	D008607	Mental Retardation	1.810893368145429	2
D001022	Aortic Valve Insufficiency	D009127	Muscle Rigidity	2.4019328035177634	1
D001022	Aortic Valve Insufficiency	D009461	Neurologic Manifestations	0.06994141317533438	1
D001022	Aortic Valve Insufficiency	D009765	Obesity	12.488304774535019	15
D001022	Aortic Valve Insufficiency	D009767	Obesity, Morbid	1.75293995237456	1
D001022	Aortic Valve Insufficiency	D000857	Olfaction Disorders	2.2882302165425417	1
D001022	Aortic Valve Insufficiency	D010146	Pain	1.3175468345229604	4
D001022	Aortic Valve Insufficiency	D011681	Pupil Disorders	1.7461232933954625	1
D001022	Aortic Valve Insufficiency	D016553	Purpura, Thrombocytopenic, Idiopathic	1.9338944549569816	1
D001022	Aortic Valve Insufficiency	D011697	Purpura, Thrombotic Thrombocytopenic	2.1840386080896974	1
D001022	Aortic Valve Insufficiency	D012607	Scotoma	2.3812066730006465	1
D001022	Aortic Valve Insufficiency	D012640	Seizures	0.8451669255214139	1
D001022	Aortic Valve Insufficiency	D012877	Skin Manifestations	0.6123572181015575	1
D001022	Aortic Valve Insufficiency	D013575	Syncope	13.41802284776777	9
D001022	Aortic Valve Insufficiency	D014012	Tinnitus	1.9740336225473258	1
D001022	Aortic Valve Insufficiency	D014474	Unconsciousness	0.9279728292056466	1
D001022	Aortic Valve Insufficiency	D014717	Vertigo	3.1925038863751567	2
D001022	Aortic Valve Insufficiency	D014786	Vision Disorders	0.6634894318679091	1
D001022	Aortic Valve Insufficiency	D015431	Weight Loss	2.0001074227623494	2
D001023	Aortic Valve Prolapse	D004417	Dyspnea	1.005221681539617	1
D001023	Aortic Valve Prolapse	D006337	Heart Murmurs	2.3634171314371484	1
D001024	Aortic Valve Stenosis	D015746	Abdominal Pain	0.8484836781474079	1
D001024	Aortic Valve Stenosis	D054058	Acute Coronary Syndrome	10.39184170486434	4
D001024	Aortic Valve Stenosis	D020757	Amaurosis Fugax	3.5110715051728607	1
D001024	Aortic Valve Stenosis	D000550	Amblyopia	2.5635282297946014	1
D001024	Aortic Valve Stenosis	D000787	Angina Pectoris	175.77468809559372	121
D001024	Aortic Valve Stenosis	D000788	Angina Pectoris, Variant	3.2659490471398755	1
D001024	Aortic Valve Stenosis	D000789	Angina, Unstable	4.485120359418707	2
D001024	Aortic Valve Stenosis	D000860	Anoxia	5.009942858537349	5
D001024	Aortic Valve Stenosis	D001037	Aphasia	1.810661814533033	1
D001024	Aortic Valve Stenosis	D001049	Apnea	1.8765539083417369	1
D001024	Aortic Valve Stenosis	D018771	Arthralgia	1.4773000003262131	1
D001024	Aortic Valve Stenosis	D001724	Birth Weight	1.4071309430046999	1
D001024	Aortic Valve Stenosis	D001766	Blindness	5.49069177504975	5
D001024	Aortic Valve Stenosis	D001835	Body Weight	4.458842012881945	13
D001024	Aortic Valve Stenosis	D002303	Cardiac Output, Low	57.8554825380025	27
D001024	Aortic Valve Stenosis	D002389	Catatonia	2.701906514481101	1
D001024	Aortic Valve Stenosis	D002524	Cerebellar Ataxia	1.7087856229578182	1
D001024	Aortic Valve Stenosis	D002637	Chest Pain	7.696925812495447	7
D001024	Aortic Valve Stenosis	D002639	Cheyne-Stokes Respiration	3.637823210812004	1
D001024	Aortic Valve Stenosis	D002819	Chorea	1.992983371326988	1
D001024	Aortic Valve Stenosis	D003248	Constipation	1.5939154935265591	1
D001024	Aortic Valve Stenosis	D003490	Cyanosis	6.973638350095465	4
D001024	Aortic Valve Stenosis	D003693	Delirium	2.083955149532715	1
D001024	Aortic Valve Stenosis	D004244	Dizziness	5.369885689645916	4
D001024	Aortic Valve Stenosis	D004417	Dyspnea	38.19842389850545	38
D001024	Aortic Valve Stenosis	D004487	Edema	2.383512376411528	4
D001024	Aortic Valve Stenosis	D004489	Edema, Cardiac	3.5190396748220376	1
D001024	Aortic Valve Stenosis	D005158	Facial Paralysis	1.357096911630458	1
D001024	Aortic Valve Stenosis	D005221	Fatigue	3.4140394665642875	3
D001024	Aortic Valve Stenosis	D005334	Fever	0.6189376322832968	1
D001024	Aortic Valve Stenosis	D006311	Hearing Disorders	1.4700331499131865	2
D001024	Aortic Valve Stenosis	D006337	Heart Murmurs	167.80261633203753	71
D001024	Aortic Valve Stenosis	D006396	Hematemesis	4.171723455606593	2
D001024	Aortic Valve Stenosis	D006429	Hemiplegia	2.5892647257840316	2
D001024	Aortic Valve Stenosis	D006469	Hemoptysis	1.6970743635369168	1
D001024	Aortic Valve Stenosis	D015160	Hydrops Fetalis	14.046001515135634	6
D001024	Aortic Valve Stenosis	D006935	Hypercapnia	2.1109838219206343	1
D001024	Aortic Valve Stenosis	D006942	Hypergammaglobulinemia	6.716500654827742	4
D001024	Aortic Valve Stenosis	D018496	Hyperoxia	2.9491907106065858	1
D001024	Aortic Valve Stenosis	D007383	Intermittent Claudication	11.091516010318966	5
D001024	Aortic Valve Stenosis	D007805	Language Development Disorders	4.9731343773169465	2
D001024	Aortic Valve Stenosis	D017116	Low Back Pain	4.771263068630356	3
D001024	Aortic Valve Stenosis	D008607	Mental Retardation	71.53028804174444	79
D001024	Aortic Valve Stenosis	D018908	Muscle Weakness	0.992991081702862	1
D001024	Aortic Valve Stenosis	D009765	Obesity	6.660429213085345	8
D001024	Aortic Valve Stenosis	D010146	Pain	1.6469335431537004	5
D001024	Aortic Valve Stenosis	D010149	Pain, Postoperative	3.3557106445329192	2
D001024	Aortic Valve Stenosis	D010291	Paresis	1.2877357838329555	1
D001024	Aortic Valve Stenosis	D011141	Polyuria	2.360901406839901	1
D001024	Aortic Valve Stenosis	D011537	Pruritus	1.4659421084818036	1
D001024	Aortic Valve Stenosis	D016553	Purpura, Thrombocytopenic, Idiopathic	1.9338944549569816	1
D001024	Aortic Valve Stenosis	D012021	Reflex, Abnormal	1.4071309430046999	1
D001024	Aortic Valve Stenosis	D012640	Seizures	0.8451669255214139	1
D001024	Aortic Valve Stenosis	D013035	Spasm	1.3672774715625755	1
D001024	Aortic Valve Stenosis	D013064	Speech Disorders	1.1529165610240042	1
D001024	Aortic Valve Stenosis	D013575	Syncope	110.32596563720165	74
D001024	Aortic Valve Stenosis	D054160	Systolic Murmurs	9.826732415278382	2
D001024	Aortic Valve Stenosis	D014474	Unconsciousness	0.9279728292056466	1
D001024	Aortic Valve Stenosis	D014717	Vertigo	1.5962519431875786	1
D001024	Aortic Valve Stenosis	D014786	Vision Disorders	0.6634894318679091	1
D001024	Aortic Valve Stenosis	D015430	Weight Gain	1.4866897406760522	1
D001024	Aortic Valve Stenosis	D015431	Weight Loss	2.0001074227623494	2
D001145	Arrhythmias, Cardiac	D000006	Abdomen, Acute	2.8752002609590566	2
D001145	Arrhythmias, Cardiac	D015746	Abdominal Pain	0.8484836781474079	1
D001145	Arrhythmias, Cardiac	D054058	Acute Coronary Syndrome	41.56736681945736	16
D001145	Arrhythmias, Cardiac	D017109	Akathisia, Drug-Induced	6.221822898588778	2
D001145	Arrhythmias, Cardiac	D000419	Albuminuria	12.390519991369992	6
D001145	Arrhythmias, Cardiac	D000647	Amnesia	8.68594456807431	4
D001145	Arrhythmias, Cardiac	D000787	Angina Pectoris	466.31136263376516	321
D001145	Arrhythmias, Cardiac	D000788	Angina Pectoris, Variant	127.37201283845516	39
D001145	Arrhythmias, Cardiac	D000789	Angina, Unstable	49.33632395360578	22
D001145	Arrhythmias, Cardiac	D000855	Anorexia	3.650521227908373	2
D001145	Arrhythmias, Cardiac	D000860	Anoxia	147.2923200409981	147
D001145	Arrhythmias, Cardiac	D001037	Aphasia	1.810661814533033	1
D001145	Arrhythmias, Cardiac	D001039	Aphasia, Broca	3.110911449294389	1
D001145	Arrhythmias, Cardiac	D001049	Apnea	45.03729380020168	24
D001145	Arrhythmias, Cardiac	D018771	Arthralgia	1.4773000003262131	1
D001145	Arrhythmias, Cardiac	D001247	Asthenia	2.0632192510535368	1
D001145	Arrhythmias, Cardiac	D001259	Ataxia	10.976937414992461	9
D001145	Arrhythmias, Cardiac	D001724	Birth Weight	9.8499166010329	7
D001145	Arrhythmias, Cardiac	D001766	Blindness	1.0981383550099495	1
D001145	Arrhythmias, Cardiac	D001835	Body Weight	18.864331592962074	55
D001145	Arrhythmias, Cardiac	D002032	Bulimia	11.055428413370556	4
D001145	Arrhythmias, Cardiac	D002100	Cachexia	1.9947240158047723	1
D001145	Arrhythmias, Cardiac	D002303	Cardiac Output, Low	130.71053462289456	61
D001145	Arrhythmias, Cardiac	D002524	Cerebellar Ataxia	1.7087856229578182	1
D001145	Arrhythmias, Cardiac	D002637	Chest Pain	51.67935902675515	47
D001145	Arrhythmias, Cardiac	D002639	Cheyne-Stokes Respiration	40.01605531893205	11
D001145	Arrhythmias, Cardiac	D003128	Coma	14.432932941275663	11
D001145	Arrhythmias, Cardiac	D003221	Confusion	6.035792845107981	4
D001145	Arrhythmias, Cardiac	D003244	Consciousness Disorders	6.139904933570608	7
D001145	Arrhythmias, Cardiac	D003248	Constipation	1.5939154935265591	1
D001145	Arrhythmias, Cardiac	D003371	Cough	19.720937266444984	15
D001145	Arrhythmias, Cardiac	D003490	Cyanosis	19.177505462762532	11
D001145	Arrhythmias, Cardiac	D003638	Deafness	38.0843420549301	31
D001145	Arrhythmias, Cardiac	D003655	Decerebrate State	14.723380151260296	5
D001145	Arrhythmias, Cardiac	D003693	Delirium	6.251865448598147	3
D001145	Arrhythmias, Cardiac	D003967	Diarrhea	12.924633835152346	14
D001145	Arrhythmias, Cardiac	D004244	Dizziness	93.97299956880352	70
D001145	Arrhythmias, Cardiac	D004412	Dysmenorrhea	2.7601047537240886	1
D001145	Arrhythmias, Cardiac	D004415	Dyspepsia	12.492313196319776	6
D001145	Arrhythmias, Cardiac	D004417	Dyspnea	39.20364558004507	39
D001145	Arrhythmias, Cardiac	D004418	Dyspnea, Paroxysmal	11.256700685969246	3
D001145	Arrhythmias, Cardiac	D004421	Dystonia	3.0722180670460917	2
D001145	Arrhythmias, Cardiac	D053159	Dysuria	3.836493905607489	1
D001145	Arrhythmias, Cardiac	D004433	Earache	2.8179243246129158	1
D001145	Arrhythmias, Cardiac	D004487	Edema	9.534049505646113	16
D001145	Arrhythmias, Cardiac	D004489	Edema, Cardiac	7.038079349644075	2
D001145	Arrhythmias, Cardiac	D005132	Eye Manifestations	1.5078769738954958	1
D001145	Arrhythmias, Cardiac	D005158	Facial Paralysis	1.357096911630458	1
D001145	Arrhythmias, Cardiac	D005221	Fatigue	15.932184177300007	14
D001145	Arrhythmias, Cardiac	D005316	Fetal Distress	38.82677457370587	15
D001145	Arrhythmias, Cardiac	D005311	Fetal Hypoxia	30.07647836309896	11
D001145	Arrhythmias, Cardiac	D005334	Fever	17.949191336215605	29
D001145	Arrhythmias, Cardiac	D005335	Fever of Unknown Origin	5.892619666684178	4
D001145	Arrhythmias, Cardiac	D005483	Flushing	2.6140121352265933	1
D001145	Arrhythmias, Cardiac	D005683	Gagging	3.73223289528308	1
D001145	Arrhythmias, Cardiac	D018589	Gastroparesis	3.2974974048748016	1
D001145	Arrhythmias, Cardiac	D006212	Hallucinations	10.33972910594667	6
D001145	Arrhythmias, Cardiac	D006261	Headache	9.730206801830796	11
D001145	Arrhythmias, Cardiac	D006311	Hearing Disorders	1.4700331499131865	2
D001145	Arrhythmias, Cardiac	D034381	Hearing Loss	0.8035505446228293	1
D001145	Arrhythmias, Cardiac	D006319	Hearing Loss, Sensorineural	3.644567581392885	3
D001145	Arrhythmias, Cardiac	D006337	Heart Murmurs	42.54150836586867	18
D001145	Arrhythmias, Cardiac	D006356	Heartburn	3.176869417086187	1
D001145	Arrhythmias, Cardiac	D006429	Hemiplegia	12.94632362892016	10
D001145	Arrhythmias, Cardiac	D006606	Hiccup	14.768629328859884	5
D001145	Arrhythmias, Cardiac	D019584	Hot Flashes	3.4057109895150344	1
D001145	Arrhythmias, Cardiac	D015160	Hydrops Fetalis	21.069002272703454	9
D001145	Arrhythmias, Cardiac	D006935	Hypercapnia	42.219676438412684	20
D001145	Arrhythmias, Cardiac	D006948	Hyperkinesis	2.341000252522606	1
D001145	Arrhythmias, Cardiac	D018496	Hyperoxia	2.9491907106065858	1
D001145	Arrhythmias, Cardiac	D006985	Hyperventilation	42.10260293338347	20
D001145	Arrhythmias, Cardiac	D018476	Hypokinesia	2.879293270989208	1
D001145	Arrhythmias, Cardiac	D007035	Hypothermia	75.87201240048897	39
D001145	Arrhythmias, Cardiac	D007040	Hypoventilation	10.085413218975553	4
D001145	Arrhythmias, Cardiac	D007088	Illusions	3.0898580400965567	1
D001145	Arrhythmias, Cardiac	D007383	Intermittent Claudication	4.436606404127587	2
D001145	Arrhythmias, Cardiac	D007859	Learning Disorders	1.7353123772912469	1
D001145	Arrhythmias, Cardiac	D008569	Memory Disorders	5.871990430655599	4
D001145	Arrhythmias, Cardiac	D005222	Mental Fatigue	7.1703589546531665	2
D001145	Arrhythmias, Cardiac	D008607	Mental Retardation	5.432680104436287	6
D001145	Arrhythmias, Cardiac	D051346	Mobility Limitation	2.76385710334264	1
D001145	Arrhythmias, Cardiac	D009041	Motion Sickness	3.4953231482047213	1
D001145	Arrhythmias, Cardiac	D009120	Muscle Cramp	2.2425601797093533	1
D001145	Arrhythmias, Cardiac	D009122	Muscle Hypertonia	1.480420127662457	1
D001145	Arrhythmias, Cardiac	D009128	Muscle Spasticity	1.7272802055939829	1
D001145	Arrhythmias, Cardiac	D018908	Muscle Weakness	9.929910817028619	10
D001145	Arrhythmias, Cardiac	D009133	Muscular Atrophy	13.147395926344455	9
D001145	Arrhythmias, Cardiac	D009207	Myoclonus	1.775070869430331	1
D001145	Arrhythmias, Cardiac	D009222	Myotonia	6.108097174799693	2
D001145	Arrhythmias, Cardiac	D009325	Nausea	25.05256763161108	22
D001145	Arrhythmias, Cardiac	D009437	Neuralgia	13.844826954732232	9
D001145	Arrhythmias, Cardiac	D009461	Neurologic Manifestations	0.9791797844546812	14
D001145	Arrhythmias, Cardiac	D009765	Obesity	35.79980702033373	43
D001145	Arrhythmias, Cardiac	D009767	Obesity, Morbid	7.0117598094982405	4
D001145	Arrhythmias, Cardiac	D009886	Ophthalmoplegia	7.979083615098496	6
D001145	Arrhythmias, Cardiac	D054971	Orthostatic Intolerance	5.211859196195189	1
D001145	Arrhythmias, Cardiac	D050177	Overweight	0.8238720995508412	1
D001145	Arrhythmias, Cardiac	D010146	Pain	12.516694927968125	38
D001145	Arrhythmias, Cardiac	D010149	Pain, Postoperative	3.3557106445329192	2
D001145	Arrhythmias, Cardiac	D010167	Pallor	3.535169056751921	1
D001145	Arrhythmias, Cardiac	D010243	Paralysis	8.236013417208422	17
