MeSH Symptom ID	MeSH Symptom Term	MeSH Disease ID	MeSH Disease Term	TFIDF score	PubMed occurrence
D020757	Amaurosis Fugax	D002312	Cardiomyopathy, Hypertrophic	3.5110715051728607	1
D020757	Amaurosis Fugax	D020215	Carotid Artery, Internal, Dissection	10.533214515518582	3
D020757	Amaurosis Fugax	D003324	Coronary Artery Disease	3.5110715051728607	1
D020757	Amaurosis Fugax	D003327	Coronary Disease	3.5110715051728607	1
D020757	Amaurosis Fugax	D003329	Coronary Vasospasm	3.5110715051728607	1
D020757	Amaurosis Fugax	D004696	Endocarditis	3.5110715051728607	1
D020757	Amaurosis Fugax	D006344	Heart Septal Defects, Atrial	10.533214515518582	3
D020757	Amaurosis Fugax	D006349	Heart Valve Diseases	3.5110715051728607	1
D020757	Amaurosis Fugax	D006973	Hypertension	3.5110715051728607	1
D020757	Amaurosis Fugax	D007024	Hypotension, Orthostatic	3.5110715051728607	1
D020757	Amaurosis Fugax	D008944	Mitral Valve Insufficiency	3.5110715051728607	1
D020757	Amaurosis Fugax	D009205	Myocarditis	3.5110715051728607	1
D020757	Amaurosis Fugax	D011111	Polymyalgia Rheumatica	3.5110715051728607	1
D020757	Amaurosis Fugax	D012214	Rheumatic Heart Disease	3.5110715051728607	1
D020757	Amaurosis Fugax	D017180	Tachycardia, Ventricular	3.5110715051728607	1
D020757	Amaurosis Fugax	D020246	Venous Thrombosis	3.5110715051728607	1
D000550	Amblyopia	D000196	Actinomycosis	2.5635282297946014	1
D000550	Amblyopia	D001024	Aortic Valve Stenosis	2.5635282297946014	1
D000550	Amblyopia	D001172	Arthritis, Rheumatoid	2.5635282297946014	1
D000550	Amblyopia	D001228	Aspergillosis	2.5635282297946014	1
D000550	Amblyopia	D003920	Diabetes Mellitus	2.5635282297946014	1
D000550	Amblyopia	D003922	Diabetes Mellitus, Type 1	2.5635282297946014	1
D000550	Amblyopia	D004417	Dyspnea	2.5635282297946014	1
D000550	Amblyopia	D009181	Mycoses	2.5635282297946014	1
D000550	Amblyopia	D009765	Obesity	2.5635282297946014	1
D000550	Amblyopia	D014123	Toxoplasmosis	2.5635282297946014	1
D000550	Amblyopia	D014397	Tuberculosis, Pulmonary	5.127056459589203	2
D000550	Amblyopia	D014648	Varicose Veins	2.5635282297946014	1
D000647	Amnesia	D001014	Aortic Aneurysm	4.342972284037155	2
D000647	Amnesia	D001145	Arrhythmias, Cardiac	8.68594456807431	4
D000647	Amnesia	D001164	Arteriovenous Fistula	4.342972284037155	2
D000647	Amnesia	D001991	Bronchitis	2.1714861420185776	1
D000647	Amnesia	D003324	Coronary Artery Disease	4.342972284037155	2
D000647	Amnesia	D003327	Coronary Disease	4.342972284037155	2
D000647	Amnesia	D003920	Diabetes Mellitus	2.1714861420185776	1
D000647	Amnesia	D003922	Diabetes Mellitus, Type 1	4.342972284037155	2
D000647	Amnesia	D003924	Diabetes Mellitus, Type 2	2.1714861420185776	1
D000647	Amnesia	D006344	Heart Septal Defects, Atrial	2.1714861420185776	1
D000647	Amnesia	D006973	Hypertension	8.68594456807431	4
D000647	Amnesia	D007022	Hypotension	2.1714861420185776	1
D000647	Amnesia	D008175	Lung Neoplasms	2.1714861420185776	1
D000647	Amnesia	D017202	Myocardial Ischemia	2.1714861420185776	1
D000647	Amnesia	D009303	Nasopharyngeal Neoplasms	2.1714861420185776	1
D000647	Amnesia	D009765	Obesity	2.1714861420185776	1
D000647	Amnesia	D011654	Pulmonary Edema	2.1714861420185776	1
D000647	Amnesia	D011928	Raynaud Disease	2.1714861420185776	1
D000647	Amnesia	D012893	Sleep Disorders	15.200402994130044	7
D000647	Amnesia	D014123	Toxoplasmosis	2.1714861420185776	1
D000647	Amnesia	D014397	Tuberculosis, Pulmonary	2.1714861420185776	1
D000647	Amnesia	D014693	Ventricular Fibrillation	2.1714861420185776	1
D000647	Amnesia	D020217	Vertebral Artery Dissection	2.1714861420185776	1
D020324	Amnesia, Anterograde	D001014	Aortic Aneurysm	4.070687293108283	1
D020324	Amnesia, Anterograde	D008175	Lung Neoplasms	4.070687293108283	1
D000648	Amnesia, Retrograde	D001014	Aortic Aneurysm	6.7971870434923405	2
D000648	Amnesia, Retrograde	D006973	Hypertension	3.3985935217461702	1
D000648	Amnesia, Retrograde	D008175	Lung Neoplasms	6.7971870434923405	2
D020236	Amnesia, Transient Global	D001014	Aortic Aneurysm	12.296574510224938	3
D020236	Amnesia, Transient Global	D006344	Heart Septal Defects, Atrial	8.197716340149961	2
D020236	Amnesia, Transient Global	D006973	Hypertension	4.098858170074981	1
D020236	Amnesia, Transient Global	D006985	Hyperventilation	4.098858170074981	1
D020236	Amnesia, Transient Global	D008175	Lung Neoplasms	4.098858170074981	1
D020236	Amnesia, Transient Global	D009203	Myocardial Infarction	12.296574510224938	3
D020236	Amnesia, Transient Global	D020246	Venous Thrombosis	4.098858170074981	1
D020236	Amnesia, Transient Global	D020217	Vertebral Artery Dissection	4.098858170074981	1
D000787	Angina Pectoris	D000787	Angina Pectoris	21323.939227729094	14679
D000787	Angina Pectoris	D000789	Angina, Unstable	1183.9369487430486	815
D000787	Angina Pectoris	D001014	Aortic Aneurysm	37.769767689962286	26
D000787	Angina Pectoris	D017544	Aortic Aneurysm, Abdominal	13.074150354217716	9
D000787	Angina Pectoris	D017545	Aortic Aneurysm, Thoracic	8.716100236145142	6
D000787	Angina Pectoris	D001022	Aortic Valve Insufficiency	66.82343514377943	46
D000787	Angina Pectoris	D001024	Aortic Valve Stenosis	175.77468809559372	121
D000787	Angina Pectoris	D001145	Arrhythmias, Cardiac	466.31136263376516	321
D000787	Angina Pectoris	D001164	Arteriovenous Fistula	26.148300708435432	18
D000787	Angina Pectoris	D001172	Arthritis, Rheumatoid	8.716100236145142	6
D000787	Angina Pectoris	D001228	Aspergillosis	1.4526833726908572	1
D000787	Angina Pectoris	D001249	Asthma	42.127817808034855	29
D000787	Angina Pectoris	D050197	Atherosclerosis	24.695617335744572	17
D000787	Angina Pectoris	D001281	Atrial Fibrillation	20.337567217672003	14
D000787	Angina Pectoris	D016535	Bronchial Hyperreactivity	2.9053667453817145	2
D000787	Angina Pectoris	D001991	Bronchitis	5.810733490763428	4
D000787	Angina Pectoris	D053840	Brugada Syndrome	1.4526833726908572	1
D000787	Angina Pectoris	D002037	Bundle-Branch Block	75.53953537992456	52
D000787	Angina Pectoris	D002305	Cardiac Tamponade	7.263416863454286	5
D000787	Angina Pectoris	D006332	Cardiomegaly	37.769767689962286	26
D000787	Angina Pectoris	D009202	Cardiomyopathies	116.21466981526858	80
D000787	Angina Pectoris	D002310	Cardiomyopathy, Alcoholic	1.4526833726908572	1
D000787	Angina Pectoris	D002311	Cardiomyopathy, Dilated	46.485867926107424	32
D000787	Angina Pectoris	D002312	Cardiomyopathy, Hypertrophic	139.4576037783223	96
D000787	Angina Pectoris	D024741	Cardiomyopathy, Hypertrophic, Familial	1.4526833726908572	1
D000787	Angina Pectoris	D002313	Cardiomyopathy, Restrictive	1.4526833726908572	1
D000787	Angina Pectoris	D018376	Cardiovascular Abnormalities	2.9053667453817145	2
D000787	Angina Pectoris	D003139	Common Cold	1.4526833726908572	1
D000787	Angina Pectoris	D003323	Coronary Aneurysm	84.25563561606971	58
D000787	Angina Pectoris	D003324	Coronary Artery Disease	7986.853183054333	5498
D000787	Angina Pectoris	D003327	Coronary Disease	6938.015787971534	4776
D000787	Angina Pectoris	D054059	Coronary Occlusion	24.695617335744572	17
D000787	Angina Pectoris	D003329	Coronary Vasospasm	631.9172671205229	435
D000787	Angina Pectoris	D003371	Cough	2.9053667453817145	2
D000787	Angina Pectoris	D003920	Diabetes Mellitus	52.296601416870864	36
D000787	Angina Pectoris	D003922	Diabetes Mellitus, Type 1	27.60098408112629	19
D000787	Angina Pectoris	D003924	Diabetes Mellitus, Type 2	95.87710259759658	66
D000787	Angina Pectoris	D003926	Diabetic Coma	1.4526833726908572	1
D000787	Angina Pectoris	D004417	Dyspnea	42.127817808034855	29
D000787	Angina Pectoris	D004696	Endocarditis	4.358050118072572	3
D000787	Angina Pectoris	D006073	Gout	5.810733490763428	4
D000787	Angina Pectoris	D006333	Heart Failure	329.75912560082463	227
D000787	Angina Pectoris	D006344	Heart Septal Defects, Atrial	5.810733490763428	4
D000787	Angina Pectoris	D006345	Heart Septal Defects, Ventricular	1.4526833726908572	1
D000787	Angina Pectoris	D006349	Heart Valve Diseases	65.37075177108858	45
D000787	Angina Pectoris	D006469	Hemoptysis	2.9053667453817145	2
D000787	Angina Pectoris	D006660	Histoplasmosis	1.4526833726908572	1
D000787	Angina Pectoris	D006973	Hypertension	762.6587706627	525
D000787	Angina Pectoris	D006976	Hypertension, Pulmonary	31.95903419919886	22
D000787	Angina Pectoris	D006985	Hyperventilation	31.95903419919886	22
D000787	Angina Pectoris	D007022	Hypotension	50.84391804418	35
D000787	Angina Pectoris	D007024	Hypotension, Orthostatic	11.621466981526856	8
D000787	Angina Pectoris	D054990	Idiopathic Pulmonary Fibrosis	4.358050118072572	3
D000787	Angina Pectoris	D007251	Influenza, Human	2.9053667453817145	2
D000787	Angina Pectoris	D007826	Laryngismus	4.358050118072572	3
D000787	Angina Pectoris	D008133	Long QT Syndrome	10.168783608836002	7
D000787	Angina Pectoris	D008175	Lung Neoplasms	15.97951709959943	11
D000787	Angina Pectoris	D008478	Mediastinal Emphysema	1.4526833726908572	1
D000787	Angina Pectoris	D008944	Mitral Valve Insufficiency	39.22245106265314	27
D000787	Angina Pectoris	D008946	Mitral Valve Stenosis	27.60098408112629	19
D000787	Angina Pectoris	D009164	Mycobacterium Infections	1.4526833726908572	1
D000787	Angina Pectoris	D009203	Myocardial Infarction	4198.254947076577	2890
D000787	Angina Pectoris	D017202	Myocardial Ischemia	2299.597778969627	1583
D000787	Angina Pectoris	D009205	Myocarditis	29.053667453817145	20
D000787	Angina Pectoris	D009382	Neoplasms, Unknown Primary	1.4526833726908572	1
D000787	Angina Pectoris	D009617	Nocardia Infections	1.4526833726908572	1
D000787	Angina Pectoris	D009765	Obesity	55.20196816225258	38
D000787	Angina Pectoris	D010003	Osteoarthritis	1.4526833726908572	1
D000787	Angina Pectoris	D010024	Osteoporosis	2.9053667453817145	2
D000787	Angina Pectoris	D010490	Pericardial Effusion	7.263416863454286	5
D000787	Angina Pectoris	D010493	Pericarditis	26.148300708435432	18
D000787	Angina Pectoris	D010494	Pericarditis, Constrictive	5.810733490763428	4
D000787	Angina Pectoris	D016491	Peripheral Vascular Diseases	43.58050118072572	30
D000787	Angina Pectoris	D010996	Pleural Effusion	1.4526833726908572	1
D000787	Angina Pectoris	D010997	Pleural Neoplasms	1.4526833726908572	1
D000787	Angina Pectoris	D010998	Pleurisy	4.358050118072572	3
D000787	Angina Pectoris	D018410	Pneumonia, Bacterial	1.4526833726908572	1
D000787	Angina Pectoris	D011030	Pneumothorax	2.9053667453817145	2
D000787	Angina Pectoris	D029424	Pulmonary Disease, Chronic Obstructive	7.263416863454286	5
D000787	Angina Pectoris	D011654	Pulmonary Edema	20.337567217672003	14
D000787	Angina Pectoris	D011655	Pulmonary Embolism	33.41171757188972	23
D000787	Angina Pectoris	D011656	Pulmonary Emphysema	2.9053667453817145	2
D000787	Angina Pectoris	D011666	Pulmonary Valve Stenosis	1.4526833726908572	1
D000787	Angina Pectoris	D011928	Raynaud Disease	11.621466981526856	8
D000787	Angina Pectoris	D012120	Respiration Disorders	4.358050118072572	3
D000787	Angina Pectoris	D012128	Respiratory Distress Syndrome, Adult	1.4526833726908572	1
D000787	Angina Pectoris	D012131	Respiratory Insufficiency	8.716100236145142	6
D000787	Angina Pectoris	D012214	Rheumatic Heart Disease	15.97951709959943	11
D000787	Angina Pectoris	D012848	Sinoatrial Block	5.810733490763428	4
D000787	Angina Pectoris	D020181	Sleep Apnea, Obstructive	5.810733490763428	4
D000787	Angina Pectoris	D012893	Sleep Disorders	11.621466981526856	8
D000787	Angina Pectoris	D013611	Tachycardia, Atrioventricular Nodal Reentry	1.4526833726908572	1
D000787	Angina Pectoris	D013612	Tachycardia, Ectopic Atrial	1.4526833726908572	1
D000787	Angina Pectoris	D013617	Tachycardia, Supraventricular	7.263416863454286	5
D000787	Angina Pectoris	D017180	Tachycardia, Ventricular	21.79025059036286	15
D000787	Angina Pectoris	D014069	Tonsillitis	4.358050118072572	3
D000787	Angina Pectoris	D014134	Tracheal Neoplasms	1.4526833726908572	1
D000787	Angina Pectoris	D014262	Tricuspid Valve Insufficiency	2.9053667453817145	2
D000787	Angina Pectoris	D014264	Tricuspid Valve Stenosis	1.4526833726908572	1
D000787	Angina Pectoris	D014397	Tuberculosis, Pulmonary	1.4526833726908572	1
D000787	Angina Pectoris	D014648	Varicose Veins	4.358050118072572	3
D000787	Angina Pectoris	D020246	Venous Thrombosis	1.4526833726908572	1
D000787	Angina Pectoris	D014693	Ventricular Fibrillation	53.74928478956172	37
D000787	Angina Pectoris	D018879	Ventricular Premature Complexes	4.358050118072572	3
D000787	Angina Pectoris	D020217	Vertebral Artery Dissection	1.4526833726908572	1
D000787	Angina Pectoris	D014927	Wolff-Parkinson-White Syndrome	18.884883844981143	13
D000788	Angina Pectoris, Variant	D000787	Angina Pectoris	1587.2512369099795	486
D000788	Angina Pectoris, Variant	D000789	Angina, Unstable	65.31898094279751	20
D000788	Angina Pectoris, Variant	D001024	Aortic Valve Stenosis	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D001145	Arrhythmias, Cardiac	127.37201283845516	39
D000788	Angina Pectoris, Variant	D001249	Asthma	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D050197	Atherosclerosis	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D001281	Atrial Fibrillation	6.53189809427975	2
D000788	Angina Pectoris, Variant	D054537	Atrioventricular Block	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D053840	Brugada Syndrome	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D002037	Bundle-Branch Block	13.0637961885595	4
D000788	Angina Pectoris, Variant	D009202	Cardiomyopathies	6.53189809427975	2
D000788	Angina Pectoris, Variant	D002311	Cardiomyopathy, Dilated	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D002312	Cardiomyopathy, Hypertrophic	13.0637961885595	4
D000788	Angina Pectoris, Variant	D003323	Coronary Aneurysm	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D003324	Coronary Artery Disease	767.4980260778708	235
D000788	Angina Pectoris, Variant	D003327	Coronary Disease	718.5087903707727	220
D000788	Angina Pectoris, Variant	D054059	Coronary Occlusion	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D003329	Coronary Vasospasm	1348.8369564687687	413
D000788	Angina Pectoris, Variant	D003924	Diabetes Mellitus, Type 2	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D006333	Heart Failure	9.797847141419627	3
D000788	Angina Pectoris, Variant	D006344	Heart Septal Defects, Atrial	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D006973	Hypertension	13.0637961885595	4
D000788	Angina Pectoris, Variant	D006985	Hyperventilation	52.255184754238	16
D000788	Angina Pectoris, Variant	D008133	Long QT Syndrome	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D008175	Lung Neoplasms	13.0637961885595	4
D000788	Angina Pectoris, Variant	D008944	Mitral Valve Insufficiency	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D009203	Myocardial Infarction	293.9354142425888	90
D000788	Angina Pectoris, Variant	D017202	Myocardial Ischemia	150.23365616843427	46
D000788	Angina Pectoris, Variant	D010493	Pericarditis	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D029424	Pulmonary Disease, Chronic Obstructive	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D011654	Pulmonary Edema	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D011655	Pulmonary Embolism	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D011928	Raynaud Disease	32.659490471398755	10
D000788	Angina Pectoris, Variant	D013617	Tachycardia, Supraventricular	3.2659490471398755	1
D000788	Angina Pectoris, Variant	D017180	Tachycardia, Ventricular	29.39354142425888	9
D000788	Angina Pectoris, Variant	D014693	Ventricular Fibrillation	58.78708284851776	18
D000788	Angina Pectoris, Variant	D014927	Wolff-Parkinson-White Syndrome	9.797847141419627	3
D000789	Angina, Unstable	D000787	Angina Pectoris	2038.4872033558026	909
D000789	Angina, Unstable	D000789	Angina, Unstable	10028.729123660229	4472
D000789	Angina, Unstable	D001014	Aortic Aneurysm	20.183041617384177	9
D000789	Angina, Unstable	D017544	Aortic Aneurysm, Abdominal	2.2425601797093533	1
D000789	Angina, Unstable	D001022	Aortic Valve Insufficiency	6.727680539128059	3
D000789	Angina, Unstable	D001024	Aortic Valve Stenosis	4.485120359418707	2
D000789	Angina, Unstable	D001145	Arrhythmias, Cardiac	49.33632395360578	22
D000789	Angina, Unstable	D001172	Arthritis, Rheumatoid	8.970240718837413	4
D000789	Angina, Unstable	D001249	Asthma	2.2425601797093533	1
D000789	Angina, Unstable	D050197	Atherosclerosis	44.85120359418707	20
D000789	Angina, Unstable	D001281	Atrial Fibrillation	17.940481437674826	8
D000789	Angina, Unstable	D002037	Bundle-Branch Block	6.727680539128059	3
D000789	Angina, Unstable	D002305	Cardiac Tamponade	8.970240718837413	4
D000789	Angina, Unstable	D009202	Cardiomyopathies	24.66816197680289	11
D000789	Angina, Unstable	D002311	Cardiomyopathy, Dilated	2.2425601797093533	1
D000789	Angina, Unstable	D002312	Cardiomyopathy, Hypertrophic	4.485120359418707	2
D000789	Angina, Unstable	D018376	Cardiovascular Abnormalities	2.2425601797093533	1
D000789	Angina, Unstable	D003323	Coronary Aneurysm	56.06400449273383	25
D000789	Angina, Unstable	D003324	Coronary Artery Disease	2816.6555857149483	1256
D000789	Angina, Unstable	D003327	Coronary Disease	1971.2103979645212	879
D000789	Angina, Unstable	D054059	Coronary Occlusion	13.455361078256118	6
D000789	Angina, Unstable	D003329	Coronary Vasospasm	152.49409222023598	68
D000789	Angina, Unstable	D003371	Cough	4.485120359418707	2
D000789	Angina, Unstable	D003920	Diabetes Mellitus	33.6384026956403	15
D000789	Angina, Unstable	D003922	Diabetes Mellitus, Type 1	8.970240718837413	4
D000789	Angina, Unstable	D003924	Diabetes Mellitus, Type 2	49.33632395360578	22
D000789	Angina, Unstable	D004417	Dyspnea	4.485120359418707	2
D000789	Angina, Unstable	D006333	Heart Failure	107.64288862604894	48
D000789	Angina, Unstable	D006349	Heart Valve Diseases	8.970240718837413	4
D000789	Angina, Unstable	D006973	Hypertension	62.79168503186189	28
D000789	Angina, Unstable	D006976	Hypertension, Pulmonary	6.727680539128059	3
D000789	Angina, Unstable	D006985	Hyperventilation	6.727680539128059	3
D000789	Angina, Unstable	D007022	Hypotension	6.727680539128059	3
D000789	Angina, Unstable	D008133	Long QT Syndrome	4.485120359418707	2
D000789	Angina, Unstable	D008175	Lung Neoplasms	6.727680539128059	3
D000789	Angina, Unstable	D008944	Mitral Valve Insufficiency	6.727680539128059	3
D000789	Angina, Unstable	D009203	Myocardial Infarction	5204.9821771054085	2321
D000789	Angina, Unstable	D017202	Myocardial Ischemia	1572.0346859762567	701
D000789	Angina, Unstable	D009205	Myocarditis	6.727680539128059	3
D000789	Angina, Unstable	D009765	Obesity	11.212800898546767	5
D000789	Angina, Unstable	D015207	Osteoarthritis, Hip	2.2425601797093533	1
D000789	Angina, Unstable	D010019	Osteomyelitis	2.2425601797093533	1
D000789	Angina, Unstable	D010490	Pericardial Effusion	6.727680539128059	3
D000789	Angina, Unstable	D010493	Pericarditis	8.970240718837413	4
D000789	Angina, Unstable	D010494	Pericarditis, Constrictive	2.2425601797093533	1
D000789	Angina, Unstable	D016491	Peripheral Vascular Diseases	11.212800898546767	5
D000789	Angina, Unstable	D010996	Pleural Effusion	2.2425601797093533	1
D000789	Angina, Unstable	D011009	Pneumoconiosis	2.2425601797093533	1
D000789	Angina, Unstable	D018410	Pneumonia, Bacterial	2.2425601797093533	1
D000789	Angina, Unstable	D029424	Pulmonary Disease, Chronic Obstructive	4.485120359418707	2
D000789	Angina, Unstable	D011654	Pulmonary Edema	15.697921257965472	7
D000789	Angina, Unstable	D011655	Pulmonary Embolism	17.940481437674826	8
D000789	Angina, Unstable	D012131	Respiratory Insufficiency	2.2425601797093533	1
D000789	Angina, Unstable	D020181	Sleep Apnea, Obstructive	2.2425601797093533	1
D000789	Angina, Unstable	D013617	Tachycardia, Supraventricular	2.2425601797093533	1
