DiseaseID	DiseaseName	CasRN	ChemicalName	Score
D007022	Hypotension	7440-23-5	Sodium	0.0
D007022	Hypotension	144-55-8	Sodium Bicarbonate	0.0
D007022	Hypotension	15676-16-1	Sulpiride	0.0
D007022	Hypotension	321-64-2	Tacrine	0.0
D007022	Hypotension	109581-93-3	Tacrolimus	0.0
D007022	Hypotension	107-35-7	Taurine	0.0
D007022	Hypotension	14636-12-5	Terlipressin	0.0
D007022	Hypotension	83688-84-0	tertatolol	0.0
D007022	Hypotension	58-46-8	Tetrabenazine	0.0
D007022	Hypotension	80-12-6	tetramethylenedisulfotetramine	0.0
D007022	Hypotension	58-55-9	Theophylline	0.0
D007022	Hypotension	76-75-5	Thiopental	0.0
D007022	Hypotension	13379-86-7	tiprenolol	0.0
D007022	Hypotension	155-09-9	Tranylcypromine	0.0
D007022	Hypotension	101-20-2	triclocarban	0.0
D007022	Hypotension	5011-34-7	Trimetazidine	0.0
D007022	Hypotension	57568-80-6	U 37883A	0.0
D007022	Hypotension	8064-12-8	urovision	0.0
D007022	Hypotension	11000-17-2	Vasopressins	0.0
D007022	Hypotension	52-53-9	Verapamil	0.0
D007022	Hypotension	19545-26-7	Wortmannin	0.0
D007022	Hypotension	146-48-5	Yohimbine	0.0
D007022	Hypotension	7440-66-6	Zinc	0.0
D007024	Hypotension, Orthostatic	41658-78-0	amezinium	0.0
D007024	Hypotension, Orthostatic	322-35-0	Benserazide	0.0
D007024	Hypotension, Orthostatic	4205-90-7	Clonidine	0.0
D007024	Hypotension, Orthostatic	511-12-6	Dihydroergotamine	0.0
D007024	Hypotension, Orthostatic	22950-29-4	dimethophrine	0.0
D007024	Hypotension, Orthostatic	57808-66-9	Domperidone	0.0
D007024	Hypotension, Orthostatic	51-61-6	Dopamine	0.0
D007024	Hypotension, Orthostatic	23651-95-8	Droxidopa	0.0
D007024	Hypotension, Orthostatic	299-42-3	Ephedrine	0.0
D007024	Hypotension, Orthostatic	113-15-5	Ergotamine	0.0
D007024	Hypotension, Orthostatic	709-55-7	Etilefrine	0.0
D007024	Hypotension, Orthostatic	127-31-1	Fludrocortisone	0.0
D007024	Hypotension, Orthostatic	514-36-3	fludrocortisone acetate	0.0
D007024	Hypotension, Orthostatic	372-66-7	Heptaminol	0.0
D007024	Hypotension, Orthostatic	50-23-7	Hydrocortisone	0.0
D007024	Hypotension, Orthostatic	53-86-1	Indomethacin	0.0
D007024	Hypotension, Orthostatic	87-33-2	Isosorbide Dinitrate	0.0
D007024	Hypotension, Orthostatic	42794-76-3	Midodrine	0.0
D007024	Hypotension, Orthostatic	59-99-4	Neostigmine	0.0
D007024	Hypotension, Orthostatic	536-21-0	norfenefrine	0.0
D007024	Hypotension, Orthostatic	83150-76-9	Octreotide	0.0
D007024	Hypotension, Orthostatic	59-42-7	Phenylephrine	0.0
D007024	Hypotension, Orthostatic	57-47-6	Physostigmine	0.0
D007024	Hypotension, Orthostatic	438-60-8	Protriptyline	0.0
D007024	Hypotension, Orthostatic	68-19-9	Vitamin B 12	0.0
D007024	Hypotension, Orthostatic	146-48-5	Yohimbine	0.0
D054990	Idiopathic Pulmonary Fibrosis	1327-53-3	Arsenic Trioxide	0.0
D054990	Idiopathic Pulmonary Fibrosis	363-24-6	Dinoprostone	0.0
D054990	Idiopathic Pulmonary Fibrosis	53179-13-8	pirfenidone	0.0
D007251	Influenza, Human	34522-38-8	1'-methylspiro(adamantane-2,3'-pyrrolidine)maleate	0.0
D007251	Influenza, Human	28441-98-7	agathisflavone	0.0
D007251	Influenza, Human	768-94-5	Amantadine	0.0
D007251	Influenza, Human	1617-53-4	amentoflavone	0.0
D007251	Influenza, Human	50-78-2	Aspirin	0.0
D007251	Influenza, Human	83905-01-5	Azithromycin	0.0
D007251	Influenza, Human	21637-25-2	isoquercitrin	0.0
D007251	Influenza, Human	57-66-9	Probenecid	0.0
D007251	Influenza, Human	90-82-4	Pseudoephedrine	0.0
D007251	Influenza, Human	25769-03-3	pyrrolidine dithiocarbamic acid	0.0
D007251	Influenza, Human	117-39-5	Quercetin	0.0
D007251	Influenza, Human	13392-28-4	Rimantadine	0.0
D007251	Influenza, Human	7782-49-2	Selenium	0.0
D007251	Influenza, Human	1406-18-4	Vitamin E	0.0
D057767	Kashin-Beck Disease	7782-49-2	Selenium	0.0
D007819	Laryngeal Edema	51-43-4	Epinephrine	0.0
D007822	Laryngeal Neoplasms	11056-06-7	Bleomycin	0.0
D007822	Laryngeal Neoplasms	51-21-8	Fluorouracil	0.0
D007826	Laryngismus	58-73-1	Diphenhydramine	0.0
D007826	Laryngismus	465-65-6	Naloxone	0.0
D007826	Laryngismus	306-40-1	Succinylcholine	0.0
D007829	Laryngostenosis	50-02-2	Dexamethasone	0.0
D008133	Long QT Syndrome	616-91-1	Acetylcysteine	0.0
D008133	Long QT Syndrome	104-46-1	anethole	0.0
D008133	Long QT Syndrome	37640-71-4	Aprindine	0.0
D008133	Long QT Syndrome	50-81-7	Ascorbic Acid	0.0
D008133	Long QT Syndrome	29122-68-7	Atenolol	0.0
D008133	Long QT Syndrome	299-28-5	Calcium Gluconate	0.0
D008133	Long QT Syndrome	34919-98-7	cetamolol	0.0
D008133	Long QT Syndrome	16291-96-6	Charcoal	0.0
D008133	Long QT Syndrome	42553-65-1	crocin	0.0
D008133	Long QT Syndrome	59-52-9	Dimercaprol	0.0
D008133	Long QT Syndrome	84680-54-6	Enalaprilat	0.0
D008133	Long QT Syndrome	97-53-0	Eugenol	0.0
D008133	Long QT Syndrome	624-15-7	geraniol	0.0
D008133	Long QT Syndrome	50-23-7	Hydrocortisone	0.0
D008133	Long QT Syndrome	7683-59-2	Isoproterenol	0.0
D008133	Long QT Syndrome	137-58-6	Lidocaine	0.0
D008133	Long QT Syndrome	7439-95-4	Magnesium	0.0
D008133	Long QT Syndrome	7487-88-9	Magnesium Sulfate	0.0
D008133	Long QT Syndrome	37350-58-6	Metoprolol	0.0
D008133	Long QT Syndrome	31828-71-4	Mexiletine	0.0
D008133	Long QT Syndrome	57-41-0	Phenytoin	0.0
D008133	Long QT Syndrome	525-66-6	Propranolol	0.0
D008133	Long QT Syndrome	153-18-4	Rutin	0.0
D008133	Long QT Syndrome	79902-63-9	Simvastatin	0.0
D008133	Long QT Syndrome	62-46-4	Thioctic Acid	0.0
D008133	Long QT Syndrome	26839-75-8	Timolol	0.0
D008133	Long QT Syndrome	41708-72-9	Tocainide	0.0
D008133	Long QT Syndrome	5011-34-7	Trimetazidine	0.0
D008175	Lung Neoplasms	88-14-2	2-furoic acid	0.0
D008175	Lung Neoplasms	2409-55-4	2-tert-butyl-4-methylphenol	0.0
D008175	Lung Neoplasms	528-74-5	3',5'-dichloromethotrexate	0.0
D008175	Lung Neoplasms	4843-98-5	4-hydroxypyrazole	0.0
D008175	Lung Neoplasms	115039-00-4	6-methyl-1,3,8-trichlorodibenzofuran	0.0
D008175	Lung Neoplasms	60203-57-8	9-deoxy-delta-9-prostaglandin D2	0.0
D008175	Lung Neoplasms	56-65-5	Adenosine Triphosphate	0.0
D008175	Lung Neoplasms	850140-72-6	Afatinib	0.0
D008175	Lung Neoplasms	5300-03-8	Alitretinoin	0.0
D008175	Lung Neoplasms	59-02-9	alpha-Tocopherol	0.0
D008175	Lung Neoplasms	317-34-0	Aminophylline	0.0
D008175	Lung Neoplasms	532-11-6	Anethole Trithione	0.0
D008175	Lung Neoplasms	1327-53-3	Arsenic Trioxide	0.0
D008175	Lung Neoplasms	50-81-7	Ascorbic Acid	0.0
D008175	Lung Neoplasms	34031-32-8	Auranofin	0.0
D008175	Lung Neoplasms	320-67-2	Azacitidine	0.0
D008175	Lung Neoplasms	491-67-8	baicalein	0.0
D008175	Lung Neoplasms	7235-40-7	beta Carotene	0.0
D008175	Lung Neoplasms	11056-06-7	Bleomycin	0.0
D008175	Lung Neoplasms	16170-76-6	bromebric acid	0.0
D008175	Lung Neoplasms	51333-22-3	Budesonide	0.0
D008175	Lung Neoplasms	497-23-4	butenolide	0.0
D008175	Lung Neoplasms	5072-26-4	Buthionine Sulfoximine	0.0
D008175	Lung Neoplasms	107-92-6	Butyric Acid	0.0
D008175	Lung Neoplasms	58-08-2	Caffeine	0.0
D008175	Lung Neoplasms	32222-06-3	Calcitriol	0.0
D008175	Lung Neoplasms	289499-45-2	Canertinib	0.0
D008175	Lung Neoplasms	56-25-7	Cantharidin	0.0
D008175	Lung Neoplasms	404-86-4	Capsaicin	0.0
D008175	Lung Neoplasms	41575-94-4	Carboplatin	0.0
D008175	Lung Neoplasms	154-93-8	Carmustine	0.0
D008175	Lung Neoplasms	94-41-7	Chalcone	0.0
D008175	Lung Neoplasms	54749-90-5	chlorozotocin	0.0
D008175	Lung Neoplasms	480-40-0	chrysin	0.0
D008175	Lung Neoplasms	74772-77-3	ciglitazone	0.0
D008175	Lung Neoplasms	85721-33-1	Ciprofloxacin	0.0
D008175	Lung Neoplasms	15663-27-1	Cisplatin	0.0
D008175	Lung Neoplasms	4291-63-8	Cladribine	0.0
D008175	Lung Neoplasms	23593-75-1	Clotrimazole	0.0
D008175	Lung Neoplasms	458-37-7	Curcumin	0.0
D008175	Lung Neoplasms	4449-51-8	cyclopamine	0.0
D008175	Lung Neoplasms	50-18-0	Cyclophosphamide	0.0
D008175	Lung Neoplasms	2353-33-5	Decitabine	0.0
D008175	Lung Neoplasms	522-17-8	deguelin	0.0
D008175	Lung Neoplasms	154-17-6	Deoxyglucose	0.0
D008175	Lung Neoplasms	50-02-2	Dexamethasone	0.0
D008175	Lung Neoplasms	25167-62-8	Docosahexaenoic Acids	0.0
D008175	Lung Neoplasms	23214-92-8	Doxorubicin	0.0
D008175	Lung Neoplasms	989-51-5	epigallocatechin gallate	0.0
D008175	Lung Neoplasms	56420-45-2	Epirubicin	0.0
D008175	Lung Neoplasms	22668-01-5	Etanidazole	0.0
D008175	Lung Neoplasms	33419-42-0	Etoposide	0.0
D008175	Lung Neoplasms	76824-35-6	Famotidine	0.0
D008175	Lung Neoplasms	51-21-8	Fluorouracil	0.0
D008175	Lung Neoplasms	50773-42-7	formosanin C	0.0
D008175	Lung Neoplasms	103882-84-4	gemcitabine	0.0
D008175	Lung Neoplasms	446-72-0	Genistein	0.0
D008175	Lung Neoplasms	624-15-7	geraniol	0.0
D008175	Lung Neoplasms	9005-49-6	Heparin	0.0
D008175	Lung Neoplasms	3778-73-2	Ifosfamide	0.0
D008175	Lung Neoplasms	53-86-1	Indomethacin	0.0
D008175	Lung Neoplasms	6917-35-7	Inositol	0.0
D008175	Lung Neoplasms	4759-48-2	Isotretinoin	0.0
D008175	Lung Neoplasms	58-05-9	Leucovorin	0.0
D008175	Lung Neoplasms	2197-37-7	Linoleic Acid	0.0
D008175	Lung Neoplasms	13010-47-4	Lomustine	0.0
D008175	Lung Neoplasms	114798-26-4	Losartan	0.0
D008175	Lung Neoplasms	4773-96-0	mangiferin	0.0
D008175	Lung Neoplasms	520-85-4	Medroxyprogesterone	0.0
D008175	Lung Neoplasms	73-31-4	Melatonin	0.0
D008175	Lung Neoplasms	19767-45-4	Mesna	0.0
D008175	Lung Neoplasms	59-05-2	Methotrexate	0.0
D008175	Lung Neoplasms	298-81-7	Methoxsalen	0.0
D008175	Lung Neoplasms	13551-87-6	Misonidazole	0.0
D008175	Lung Neoplasms	50-07-7	Mitomycin	0.0
D008175	Lung Neoplasms	118414-82-7	MK-886	0.0
D008175	Lung Neoplasms	57-27-2	Morphine	0.0
D008175	Lung Neoplasms	42471-28-3	Nimustine	0.0
D008175	Lung Neoplasms	83-86-3	Phytic Acid	0.0
D008175	Lung Neoplasms	150-86-7	Phytol	0.0
D008175	Lung Neoplasms	39325-01-4	Picibanil	0.0
D008175	Lung Neoplasms	36322-90-4	Piroxicam	0.0
D008175	Lung Neoplasms	117-39-5	Quercetin	0.0
D008175	Lung Neoplasms	170449-18-0	RTKI cpd	0.0
D008175	Lung Neoplasms	22888-70-6	Silybin	0.0
D008175	Lung Neoplasms	38194-50-2	Sulindac	0.0
D008175	Lung Neoplasms	59864-04-9	sulindac sulfone	0.0
D008175	Lung Neoplasms	10540-29-1	Tamoxifen	0.0
D008175	Lung Neoplasms	17902-23-7	Tegafur	0.0
D008175	Lung Neoplasms	50-35-1	Thalidomide	0.0
D008175	Lung Neoplasms	58-55-9	Theophylline	0.0
D008175	Lung Neoplasms	58880-19-6	trichostatin A	0.0
D008175	Lung Neoplasms	97322-87-7	Troglitazone	0.0
D008175	Lung Neoplasms	53643-48-4	Vindesine	0.0
D008175	Lung Neoplasms	71486-22-1	Vinorelbine	0.0
D008175	Lung Neoplasms	1406-18-4	Vitamin E	0.0
D008175	Lung Neoplasms	6754-58-1	xanthohumol	0.0
D018192	Lymphangioleiomyomatosis	71-58-9	Medroxyprogesterone Acetate	0.0
D008944	Mitral Valve Insufficiency	20830-75-5	Digoxin	0.0
D008944	Mitral Valve Insufficiency	75847-73-3	Enalapril	0.0
D008944	Mitral Valve Insufficiency	54-31-9	Furosemide	0.0
D008944	Mitral Valve Insufficiency	7553-56-2	Iodine	0.0
D008944	Mitral Valve Insufficiency	15078-28-1	Nitroprusside	0.0
D008944	Mitral Valve Insufficiency	50-60-2	Phentolamine	0.0
D008944	Mitral Valve Insufficiency	19216-56-9	Prazosin	0.0
D008946	Mitral Valve Stenosis	81-81-2	Warfarin	0.0
D009164	Mycobacterium Infections	83905-01-5	Azithromycin	0.0
D009164	Mycobacterium Infections	85721-33-1	Ciprofloxacin	0.0
D009164	Mycobacterium Infections	15663-27-1	Cisplatin	0.0
D009164	Mycobacterium Infections	81103-11-9	Clarithromycin	0.0
D009164	Mycobacterium Infections	74-55-5	Ethambutol	0.0
D009164	Mycobacterium Infections	150378-17-9	Indinavir	0.0
D009164	Mycobacterium Infections	54-85-3	Isoniazid	0.0
D009164	Mycobacterium Infections	82419-36-1	Ofloxacin	0.0
D009164	Mycobacterium Infections	96829-58-2	Orlistat	0.0
D009164	Mycobacterium Infections	13292-46-1	Rifampin	0.0
D009164	Mycobacterium Infections	8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	0.0
D009181	Mycoses	1951-25-3	Amiodarone	0.0
D009181	Mycoses	1397-89-3	Amphotericin B	0.0
D009181	Mycoses	87687-70-5	amphotericin B, deoxycholate drug combination	0.0
D009181	Mycoses	7184-60-3	borrelidin	0.0
D009181	Mycoses	23593-75-1	Clotrimazole	0.0
D009181	Mycoses	13699-48-4	Dimyristoylphosphatidylcholine	0.0
D009181	Mycoses	61361-72-6	dimyristoylphosphatidylglycerol	0.0
D009181	Mycoses	86386-73-4	Fluconazole	0.0
D009181	Mycoses	2022-85-7	Flucytosine	0.0
D009181	Mycoses	126-07-8	Griseofulvin	0.0
D009181	Mycoses	84625-61-6	Itraconazole	0.0
D009181	Mycoses	65277-42-1	Ketoconazole	0.0
D009181	Mycoses	22916-47-8	Miconazole	0.0
D009181	Mycoses	7681-93-8	Natamycin	0.0
D009181	Mycoses	1400-61-9	Nystatin	0.0
D009181	Mycoses	99592-32-2	sertaconazole	0.0
D009181	Mycoses	91161-71-6	Terbinafine	0.0
D009203	Myocardial Infarction	163042-96-4	2-chloro-N(6)-(3-iodobenzyl)adenosine-5'-N-methyluronamide	0.0
D009203	Myocardial Infarction	146-77-0	2-Chloroadenosine	0.0
D009203	Myocardial Infarction	1821-12-1	4-phenylbutyric acid	0.0
D009203	Myocardial Infarction	484-20-8	5-Methoxypsoralen	0.0
D009203	Myocardial Infarction	50608-63-4	6-methyl-1,2,3,5-tetrahydroimidazo(2,1-b)quinazolin-2-one hydrochloride	0.0
D009203	Myocardial Infarction	103-90-2	Acetaminophen	0.0
D009203	Myocardial Infarction	616-91-1	Acetylcysteine	0.0
D009203	Myocardial Infarction	59-02-9	alpha-Tocopherol	0.0
D009203	Myocardial Infarction	28981-97-7	Alprazolam	0.0
D009203	Myocardial Infarction	1951-25-3	Amiodarone	0.0
D009203	Myocardial Infarction	88150-42-9	Amlodipine	0.0
D009203	Myocardial Infarction	104-46-1	anethole	0.0
D009203	Myocardial Infarction	50-81-7	Ascorbic Acid	0.0
D009203	Myocardial Infarction	50-78-2	Aspirin	0.0
D009203	Myocardial Infarction	29122-68-7	Atenolol	0.0
D009203	Myocardial Infarction	149888-94-8	azimilide	0.0
D009203	Myocardial Infarction	107-43-7	Betaine	0.0
D009203	Myocardial Infarction	41859-67-0	Bezafibrate	0.0
D009203	Myocardial Infarction	515-69-5	bisabolol	0.0
D009203	Myocardial Infarction	66722-44-9	Bisoprolol	0.0
D009203	Myocardial Infarction	147536-97-8	Bosentan	0.0
D009203	Myocardial Infarction	80755-51-7	bunazosin	0.0
D009203	Myocardial Infarction	52485-79-7	Buprenorphine	0.0
D009203	Myocardial Infarction	331-39-5	caffeic acid	0.0
D009203	Myocardial Infarction	104594-70-9	caffeic acid phenethyl ester	0.0
D009203	Myocardial Infarction	72956-09-3	Carvedilol	0.0
D009203	Myocardial Infarction	154-23-4	Catechin	0.0
D009203	Myocardial Infarction	74772-77-3	ciglitazone	0.0
D009203	Myocardial Infarction	73963-72-1	Cilostazol	0.0
D009203	Myocardial Infarction	637-07-0	Clofibrate	0.0
D009203	Myocardial Infarction	7646-79-9	cobaltous chloride	0.0
D009203	Myocardial Infarction	458-37-7	Curcumin	0.0
D009203	Myocardial Infarction	113775-47-6	Dexmedetomidine	0.0
D009203	Myocardial Infarction	66-76-2	Dicumarol	0.0
D009203	Myocardial Infarction	42399-41-7	Diltiazem	0.0
D009203	Myocardial Infarction	58-32-2	Dipyridamole	0.0
D009203	Myocardial Infarction	3737-09-5	Disopyramide	0.0
D009203	Myocardial Infarction	34368-04-2	Dobutamine	0.0
D009203	Myocardial Infarction	120011-70-3	Donepezil	0.0
D009203	Myocardial Infarction	120608-46-0	duteplase	0.0
D009203	Myocardial Infarction	476-66-4	Ellagic Acid	0.0
D009203	Myocardial Infarction	75847-73-3	Enalapril	0.0
D009203	Myocardial Infarction	77671-31-9	Enoximone	0.0
D009203	Myocardial Infarction	989-51-5	epigallocatechin gallate	0.0
D009203	Myocardial Infarction	50-28-2	Estradiol	0.0
D009203	Myocardial Infarction	49562-28-9	Fenofibrate	0.0
D009203	Myocardial Infarction	1135-24-6	ferulic acid	0.0
D009203	Myocardial Infarction	54143-55-4	Flecainide	0.0
D009203	Myocardial Infarction	93957-54-1	Fluvastatin	0.0
D009203	Myocardial Infarction	149-91-7	Gallic Acid	0.0
D009203	Myocardial Infarction	446-72-0	Genistein	0.0
D009203	Myocardial Infarction	22910-60-7	ginkgolic acid	0.0
D009203	Myocardial Infarction	52705-93-8	ginsenoside Rd	0.0
D009203	Myocardial Infarction	52286-59-6	ginsenoside Re	0.0
D009203	Myocardial Infarction	22427-39-0	ginsenoside Rg1	0.0
D009203	Myocardial Infarction	21187-98-4	Gliclazide	0.0
D009203	Myocardial Infarction	55-65-2	Guanethidine	0.0
D009203	Myocardial Infarction	9005-49-6	Heparin	0.0
D009203	Myocardial Infarction	35354-74-6	honokiol	0.0
D009203	Myocardial Infarction	89371-37-9	imidapril	0.0
D009203	Myocardial Infarction	138402-11-6	Irbesartan	0.0
D009203	Myocardial Infarction	87-33-2	Isosorbide Dinitrate	0.0
D009203	Myocardial Infarction	16051-77-7	isosorbide-5-mononitrate	0.0
D009203	Myocardial Infarction	139298-40-1	KN 93	0.0
D009203	Myocardial Infarction	137-58-6	Lidocaine	0.0
D009203	Myocardial Infarction	83915-83-7	Lisinopril	0.0
D009203	Myocardial Infarction	7439-93-2	Lithium	0.0
D009203	Myocardial Infarction	114798-26-4	Losartan	0.0
D009203	Myocardial Infarction	127-40-2	Lutein	0.0
D009203	Myocardial Infarction	528-43-8	magnolol	0.0
D009203	Myocardial Infarction	4773-96-0	mangiferin	0.0
D009203	Myocardial Infarction	6147-11-1	mangostin	0.0
D009203	Myocardial Infarction	73-31-4	Melatonin	0.0
D009203	Myocardial Infarction	657-24-9	Metformin	0.0
D009203	Myocardial Infarction	2921-57-5	Methylprednisolone Hemisuccinate	0.0
D009203	Myocardial Infarction	37350-58-6	Metoprolol	0.0
D009203	Myocardial Infarction	116644-53-2	Mibefradil	0.0
D009203	Myocardial Infarction	78415-72-2	Milrinone	0.0
D009203	Myocardial Infarction	57-27-2	Morphine	0.0
D009203	Myocardial Infarction	529-44-2	myricetin	0.0
D009203	Myocardial Infarction	10236-47-2	naringin	0.0
D009203	Myocardial Infarction	65141-46-0	Nicorandil	0.0
D009203	Myocardial Infarction	21829-25-4	Nifedipine	0.0
D009203	Myocardial Infarction	51803-78-2	nimesulide	0.0
D009203	Myocardial Infarction	63675-72-9	Nisoldipine	0.0
D009203	Myocardial Infarction	10102-43-9	Nitric Oxide	0.0
D009203	Myocardial Infarction	55-63-0	Nitroglycerin	0.0
D009203	Myocardial Infarction	15078-28-1	Nitroprusside	0.0
D009203	Myocardial Infarction	6452-71-7	Oxprenolol	0.0
D009203	Myocardial Infarction	359-83-1	Pentazocine	0.0
D009203	Myocardial Infarction	6724-53-4	perhexiline maleate	0.0
D009203	Myocardial Infarction	82834-16-0	Perindopril	0.0
D009203	Myocardial Infarction	83-12-5	Phenindione	0.0
D009203	Myocardial Infarction	59-96-1	Phenoxybenzamine	0.0
D009203	Myocardial Infarction	50-60-2	Phentolamine	0.0
D009203	Myocardial Infarction	111025-46-8	Pioglitazone	0.0
D009203	Myocardial Infarction	50892-23-4	pirinixic acid	0.0
D009203	Myocardial Infarction	36322-90-4	Piroxicam	0.0
D009203	Myocardial Infarction	81093-37-0	Pravastatin	0.0
D009203	Myocardial Infarction	50-24-8	Prednisolone	0.0
D009203	Myocardial Infarction	51-06-9	Procainamide	0.0
D009203	Myocardial Infarction	525-66-6	Propranolol	0.0
D009203	Myocardial Infarction	14152-28-4	prostaglandin A1	0.0
D009203	Myocardial Infarction	117-39-5	Quercetin	0.0
D009203	Myocardial Infarction	87333-19-5	Ramipril	0.0
D009203	Myocardial Infarction	133652-38-7	reteplase	0.0
D009203	Myocardial Infarction	21593-77-1	S-allylcysteine	0.0
D009203	Myocardial Infarction	8001-23-8	Safflower Oil	0.0
D009203	Myocardial Infarction	533-31-3	sesamol	0.0
D009203	Myocardial Infarction	131741-08-7	Simendan	0.0
D009203	Myocardial Infarction	79902-63-9	Simvastatin	0.0
D009203	Myocardial Infarction	10102-17-7	sodium thiosulfate	0.0
D009203	Myocardial Infarction	3930-20-9	Sotalol	0.0
D009203	Myocardial Infarction	52-01-7	Spironolactone	0.0
D009203	Myocardial Infarction	111-02-4	Squalene	0.0
D009203	Myocardial Infarction	57-96-5	Sulfinpyrazone	0.0
D009203	Myocardial Infarction	107-35-7	Taurine	0.0
D009203	Myocardial Infarction	518-34-3	tetrandrine	0.0
D009203	Myocardial Infarction	55142-85-3	Ticlopidine	0.0
D009203	Myocardial Infarction	26839-75-8	Timolol	0.0
D009203	Myocardial Infarction	322-79-2	triflusal	0.0
D009203	Myocardial Infarction	52-53-9	Verapamil	0.0
D009203	Myocardial Infarction	1406-18-4	Vitamin E	0.0
D009203	Myocardial Infarction	81-81-2	Warfarin	0.0
D009203	Myocardial Infarction	146-48-5	Yohimbine	0.0
D017202	Myocardial Ischemia	33100-27-5	15-crown-5	0.0
D017202	Myocardial Ischemia	53296-10-9	2-phenylaminoadenosine	0.0
D017202	Myocardial Ischemia	37517-30-9	Acebutolol	0.0
D017202	Myocardial Ischemia	616-91-1	Acetylcysteine	0.0
D017202	Myocardial Ischemia	58-61-7	Adenosine	0.0
D017202	Myocardial Ischemia	317-34-0	Aminophylline	0.0
D017202	Myocardial Ischemia	1951-25-3	Amiodarone	0.0
D017202	Myocardial Ischemia	50-48-6	Amitriptyline	0.0
D017202	Myocardial Ischemia	88150-42-9	Amlodipine	0.0
D017202	Myocardial Ischemia	50-78-2	Aspirin	0.0
D017202	Myocardial Ischemia	29122-68-7	Atenolol	0.0
D017202	Myocardial Ischemia	86541-75-5	benazepril	0.0
D017202	Myocardial Ischemia	12794-10-4	Benzodiazepines	0.0
D017202	Myocardial Ischemia	107-43-7	Betaine	0.0
D017202	Myocardial Ischemia	128270-60-0	bivalirudin	0.0
D017202	Myocardial Ischemia	28395-03-1	Bumetanide	0.0
D017202	Myocardial Ischemia	80755-51-7	bunazosin	0.0
D017202	Myocardial Ischemia	2180-92-9	Bupivacaine	0.0
D017202	Myocardial Ischemia	58-08-2	Caffeine	0.0
D017202	Myocardial Ischemia	72956-09-3	Carvedilol	0.0
D017202	Myocardial Ischemia	4205-90-7	Clonidine	0.0
D017202	Myocardial Ischemia	458-37-7	Curcumin	0.0
D017202	Myocardial Ischemia	113775-47-6	Dexmedetomidine	0.0
D017202	Myocardial Ischemia	42399-41-7	Diltiazem	0.0
D017202	Myocardial Ischemia	58-32-2	Dipyridamole	0.0
D017202	Myocardial Ischemia	34368-04-2	Dobutamine	0.0
D017202	Myocardial Ischemia	510-30-5	echinocystic acid	0.0
D017202	Myocardial Ischemia	84057-94-3	esmolol	0.0
D017202	Myocardial Ischemia	57-63-6	Ethinyl Estradiol	0.0
D017202	Myocardial Ischemia	16662-47-8	Gallopamil	0.0
D017202	Myocardial Ischemia	9005-49-6	Heparin	0.0
D017202	Myocardial Ischemia	50-23-7	Hydrocortisone	0.0
D017202	Myocardial Ischemia	87-33-2	Isosorbide Dinitrate	0.0
D017202	Myocardial Ischemia	16051-77-7	isosorbide-5-mononitrate	0.0
D017202	Myocardial Ischemia	36894-69-6	Labetalol	0.0
D017202	Myocardial Ischemia	69-65-8	Mannitol	0.0
D017202	Myocardial Ischemia	73-31-4	Melatonin	0.0
D017202	Myocardial Ischemia	37350-58-6	Metoprolol	0.0
D017202	Myocardial Ischemia	36396-99-3	N(6)-cyclohexyladenosine	0.0
D017202	Myocardial Ischemia	55985-32-5	Nicardipine	0.0
D017202	Myocardial Ischemia	100-55-0	Nicotinyl Alcohol	0.0
D017202	Myocardial Ischemia	21829-25-4	Nifedipine	0.0
D017202	Myocardial Ischemia	63675-72-9	Nisoldipine	0.0
D017202	Myocardial Ischemia	10102-43-9	Nitric Oxide	0.0
D017202	Myocardial Ischemia	55-63-0	Nitroglycerin	0.0
D017202	Myocardial Ischemia	51-41-2	Norepinephrine	0.0
D017202	Myocardial Ischemia	38673-38-0	Norethindrone Acetate	0.0
D017202	Myocardial Ischemia	508-02-1	Oleanolic Acid	0.0
D017202	Myocardial Ischemia	6452-71-7	Oxprenolol	0.0
D017202	Myocardial Ischemia	6493-05-6	Pentoxifylline	0.0
D017202	Myocardial Ischemia	82834-16-0	Perindopril	0.0
D017202	Myocardial Ischemia	50-60-2	Phentolamine	0.0
D017202	Myocardial Ischemia	59-46-1	Procaine	0.0
D017202	Myocardial Ischemia	525-66-6	Propranolol	0.0
D017202	Myocardial Ischemia	3681-99-0	puerarin	0.0
D017202	Myocardial Ischemia	101-26-8	Pyridostigmine Bromide	0.0
D017202	Myocardial Ischemia	26652-09-5	Ritodrine	0.0
D017202	Myocardial Ischemia	131741-08-7	Simendan	0.0
D017202	Myocardial Ischemia	3930-20-9	Sotalol	0.0
D017202	Myocardial Ischemia	58-22-0	Testosterone	0.0
D017202	Myocardial Ischemia	58-55-9	Theophylline	0.0
D017202	Myocardial Ischemia	5011-34-7	Trimetazidine	0.0
D017202	Myocardial Ischemia	77-52-1	ursolic acid	0.0
D017202	Myocardial Ischemia	52-53-9	Verapamil	0.0
D017202	Myocardial Ischemia	81-81-2	Warfarin	0.0
D017202	Myocardial Ischemia	146-48-5	Yohimbine	0.0
D017202	Myocardial Ischemia	85175-67-3	zatebradine	0.0
D009205	Myocarditis	616-91-1	Acetylcysteine	0.0
D009205	Myocarditis	18559-94-9	Albuterol	0.0
D009205	Myocarditis	1951-25-3	Amiodarone	0.0
